id_proposicao_voz,id_votacao,casa,obj_votacao,data_hora,votacao_secreta,apelido,status_importante,url_votacao
2130029,5982,senado,"PLS nº 224, de 2017, com a Emenda nº 1 - CCJ, nos termos do Parecer, ressalvado o destaque",2019-06-26T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=130029&p_cod_materia_f=130029&p_cod_sessao_votacao_i=5982&p_cod_sessao_votacao_f=5982
2137060,5983,senado,"Mensagem nº 23, de 2019 - Alexandre Ramagem Rodrigues (ABIN)",2019-06-26T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137060&p_cod_materia_f=137060&p_cod_sessao_votacao_i=5983&p_cod_sessao_votacao_f=5983
2135594,5984,senado,"PEC nº 17, de 2019, com a Emenda nº 1 - CCJ (Redação), nos termos do Parecer (1º Turno)",2019-07-02T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135594&p_cod_materia_f=135594&p_cod_sessao_votacao_i=5984&p_cod_sessao_votacao_f=5984
2135594,5985,senado,"Proposta de Emenda à Constituição nº 17, de 2019 (2º Turno)",2019-07-02T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135594&p_cod_materia_f=135594&p_cod_sessao_votacao_i=5985&p_cod_sessao_votacao_f=5985
2137179,5987,senado,"Ofício ""S"" nº 30, de 2019 - Emmanoel Pereira (CNJ)",2019-07-09T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137179&p_cod_materia_f=137179&p_cod_sessao_votacao_i=5987&p_cod_sessao_votacao_f=5987
2137464,5988,senado,"Ofício ""S"" nº 32, de 2019 - Josué Alfredo Pellegrini (IFI)",2019-07-09T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137464&p_cod_materia_f=137464&p_cod_sessao_votacao_i=5988&p_cod_sessao_votacao_f=5988
2137072,5989,senado,"Ofício ""S"" nº 23, de 2019 - Rubens de Mendonça Canuto Neto (CNJ)",2019-07-10T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137072&p_cod_materia_f=137072&p_cod_sessao_votacao_i=5989&p_cod_sessao_votacao_f=5989
2137073,5990,senado,"Ofício ""S"" nº 24, de 2019 - Candice Lavocat Galvão Jobim (CNJ)",2019-07-10T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137073&p_cod_materia_f=137073&p_cod_sessao_votacao_i=5990&p_cod_sessao_votacao_f=5990
2137515,5991,senado,"Mensagem nº 33, de 2019 - Antonio Barra Torres (ANVISA)",2019-07-10T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137515&p_cod_materia_f=137515&p_cod_sessao_votacao_i=5991&p_cod_sessao_votacao_f=5991
2137077,5992,senado,"Ofício ""S"" nº 25, de 2019 - Luciano Nunes Maia Freire (CNMP)",2019-08-06T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137077&p_cod_materia_f=137077&p_cod_sessao_votacao_i=5992&p_cod_sessao_votacao_f=5992
2137116,5993,senado,"Mensagem nº 25, de 2019 - Julio Glinternick Bitelli (Marrocos)",2019-08-06T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137116&p_cod_materia_f=137116&p_cod_sessao_votacao_i=5993&p_cod_sessao_votacao_f=5993
2137154,5994,senado,"Mensagem nº 27, de 2019 - Flávio Soares Damico (Paraguai)",2019-08-06T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137154&p_cod_materia_f=137154&p_cod_sessao_votacao_i=5994&p_cod_sessao_votacao_f=5994
2134583,5995,senado,"Projeto de Lei da Câmara nº 115, de 2018",2019-08-07T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=134583&p_cod_materia_f=134583&p_cod_sessao_votacao_i=5995&p_cod_sessao_votacao_f=5995
2137415,5996,senado,"Mensagem nº 30, de 2019 - Luiz Alberto Figueiredo Machado (Catar)",2019-08-13T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137415&p_cod_materia_f=137415&p_cod_sessao_votacao_i=5996&p_cod_sessao_votacao_f=5996
2137417,5997,senado,"Mensagem nº 31, de 2019 - Roberto Abdalla (República Helênica)",2019-08-13T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137417&p_cod_materia_f=137417&p_cod_sessao_votacao_i=5997&p_cod_sessao_votacao_f=5997
2137546,5998,senado,"Mensagem nº 34, de 2019 - Maria Laura da Rocha (Romênia)",2019-08-13T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137546&p_cod_materia_f=137546&p_cod_sessao_votacao_i=5998&p_cod_sessao_votacao_f=5998
2137676,5999,senado,"Mensagem nº 36, de 2019 - Eugenia Barthelmess (Singapura)",2019-08-14T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137676&p_cod_materia_f=137676&p_cod_sessao_votacao_i=5999&p_cod_sessao_votacao_f=5999
2137677,6000,senado,"Mensagem nº 37, de 2019 - Ary Norton de Murat Quintella (Malásia e Brunei Darussalam)",2019-08-14T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137677&p_cod_materia_f=137677&p_cod_sessao_votacao_i=6000&p_cod_sessao_votacao_f=6000
2137421,6001,senado,"Mensagem nº 32, de 2019 - Maria Edileuza Fontenele Reis (Bulgária e Macedônia do Norte)",2019-08-21T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137421&p_cod_materia_f=137421&p_cod_sessao_votacao_i=6001&p_cod_sessao_votacao_f=6001
2137547,6002,senado,"Mensagem nº 35, de 2019 - José Luiz Machado e Costa (Hungria)",2019-08-21T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137547&p_cod_materia_f=137547&p_cod_sessao_votacao_i=6002&p_cod_sessao_votacao_f=6002
2137056,6003,senado,"Ofício ""S"" nº 22, de 2019 - André Luis Guimarães Godinho (CNJ)",2019-08-27T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137056&p_cod_materia_f=137056&p_cod_sessao_votacao_i=6003&p_cod_sessao_votacao_f=6003
2137808,6004,senado,"Ofício ""S"" nº 34, de 2019 - Daniel Veloso Couri (IFI)",2019-08-27T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137808&p_cod_materia_f=137808&p_cod_sessao_votacao_i=6004&p_cod_sessao_votacao_f=6004
2136913,6005,senado,"PEC nº 82, de 2019, nos termos do Parecer nº 100, de 2019, da CCJ (1º Turno)",2019-09-03T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=136913&p_cod_materia_f=136913&p_cod_sessao_votacao_i=6005&p_cod_sessao_votacao_f=6005
2137438,6006,senado,"Proposta de Emenda à Constituição nº 98, de 2019 (2º Turno)",2019-09-03T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137438&p_cod_materia_f=137438&p_cod_sessao_votacao_i=6006&p_cod_sessao_votacao_f=6006
2137438,6007,senado,"PEC 98/2019 e Emendas e Subemendas, ressalvada a Emenda 9 - PLEN, nos termos dos Pareceres(1º Turno)",2019-09-03T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137438&p_cod_materia_f=137438&p_cod_sessao_votacao_i=6007&p_cod_sessao_votacao_f=6007
2137153,6008,senado,"Indicação do Senhor Marcos Vinícius Jardim Rodrigues para compor o Conselho Nacional de Justiça, na vaga destinada ao Conselho Federal da Ordem dos Advogados do Brasil.",2019-09-11T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137153&p_cod_materia_f=137153&p_cod_sessao_votacao_i=6008&p_cod_sessao_votacao_f=6008
2135775,6009,senado,"Submetendo à apreciação do Senado a indicação do Senhor Oswaldo D'Albuquerque Lima Neto para compor o Conselho Nacional do Ministério Público - CNMP, no Biênio 2019/2021, na vaga destinada ao Ministério Público dos Estados.",2019-09-11T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135775&p_cod_materia_f=135775&p_cod_sessao_votacao_i=6009&p_cod_sessao_votacao_f=6009
2136534,6010,senado,"Indicação da Senhora Ivana Farina Navarrete Pena, para compor o Conselho Nacional de Justiça - CNJ, na vaga destinada a membro do Ministério Público Estadual.",2019-09-11T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=136534&p_cod_materia_f=136534&p_cod_sessao_votacao_i=6010&p_cod_sessao_votacao_f=6010
2136533,6011,senado,"Indicação do Senhor Sebastião Vieira Caixeta para compor o Conselho Nacional do Ministério Público, no biênio 2019/2021, em vaga destinada à representação do Ministério Público do Trabalho.",2019-09-11T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=136533&p_cod_materia_f=136533&p_cod_sessao_votacao_i=6011&p_cod_sessao_votacao_f=6011
2137361,6012,senado,"Submetendo à apreciação do Senado, a indicação do Procurador Regional da República SILVIO ROBERTO OLIVEIRA DE AMORIM JUNIOR para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada ao Ministério Público Federal.",2019-09-11T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137361&p_cod_materia_f=137361&p_cod_sessao_votacao_i=6012&p_cod_sessao_votacao_f=6012
2135772,6013,senado,"Submetendo à apreciação do Senado a indicação do Senhor Rinaldo Reis Lima para compor o Conselho Nacional do Ministério Público - CNMP, no Biênio 2019/2021, na vaga destinada ao Ministério Público dos Estados.",2019-09-11T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135772&p_cod_materia_f=135772&p_cod_sessao_votacao_i=6013&p_cod_sessao_votacao_f=6013
2137114,6014,senado,"Submetendo à apreciação do Senado a indicação da Senhora FERNANDA MARINELA DE SOUSA SANTOS para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada à Ordem dos Advogados do Brasil.",2019-09-17T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137114&p_cod_materia_f=137114&p_cod_sessao_votacao_i=6014&p_cod_sessao_votacao_f=6014
2137097,6015,senado,"Submetendo à apreciação do Senado a indicação da Senhora SANDRA KRIEGER GONÇALVES para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada à Ordem dos Advogados do Brasil.",2019-09-17T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137097&p_cod_materia_f=137097&p_cod_sessao_votacao_i=6015&p_cod_sessao_votacao_f=6015
2138071,6016,senado,"Escolha do Senhor Lineu Pupo de Paula, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à Bósnia e Herzegovina.",2019-09-18T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=138071&p_cod_materia_f=138071&p_cod_sessao_votacao_i=6016&p_cod_sessao_votacao_f=6016
2138062,6017,senado,"Submete à apreciação do Senado Federal o nome do Senhor Ronaldo Costa Filho, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Representante Permanente do Brasil junto às Nações Unidas.",2019-09-18T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=138062&p_cod_materia_f=138062&p_cod_sessao_votacao_i=6017&p_cod_sessao_votacao_f=6017
2138068,6018,senado,"Submete à apreciação do Senado Federal o nome da Senhora Maria Clara Duclos Carisio, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto à República Cooperativa da Guiana.",2019-09-18T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=138068&p_cod_materia_f=138068&p_cod_sessao_votacao_i=6018&p_cod_sessao_votacao_f=6018
2135757,6019,senado,"Submetendo à apreciação do Senado a recondução do Senhor LAURO MACHADO NOGUEIRA para compor o Conselho Nacional do Ministério Público - CNMP, no biênio 2019/2021, na vaga destinada ao Ministério Público dos Estados.",2019-09-18T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135757&p_cod_materia_f=135757&p_cod_sessao_votacao_i=6019&p_cod_sessao_votacao_f=6019
2136411,6020,senado,"Indicação do Senhor Dermeval Farias Gomes Filho para compor o Conselho Nacional do Ministério Público no biênio 2019/2021, na vaga destinada a membros do Ministério Público do Distrito Federal e Territórios.",2019-09-18T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=136411&p_cod_materia_f=136411&p_cod_sessao_votacao_i=6020&p_cod_sessao_votacao_f=6020
2138688,6021,senado,"Escolha do Senhor Antônio Augusto Brandão de Aras, para exercer o cargo de Procurador-Geral da República, na vaga decorrente do término do mandato da Senhora Raquel Elias Ferreira Dodge.",2019-09-25T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=138688&p_cod_materia_f=138688&p_cod_sessao_votacao_i=6021&p_cod_sessao_votacao_f=6021
2138730,6022,senado,"Escolha do Senhor Sérgio Costa Ravagnani para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",2019-10-01T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=138730&p_cod_materia_f=138730&p_cod_sessao_votacao_i=6022&p_cod_sessao_votacao_f=6022
2138733,6023,senado,"Escolha do Senhor Luis Henrique Bertolino Braido para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",2019-10-01T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=138733&p_cod_materia_f=138733&p_cod_sessao_votacao_i=6023&p_cod_sessao_votacao_f=6023
2137999,6024,senado,"Modifica o sistema de previdência social, estabelece regras de transição, disposições transitórias, e dá outras providências. (PEC da Previdência).",2019-10-01T00:00:00Z,0,PEC da reforma da Previdência - 1º Turno,1,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137999&p_cod_materia_f=137999&p_cod_sessao_votacao_i=6024&p_cod_sessao_votacao_f=6024
2137999,6025,senado,"Supressão da expressão ""no âmbito da União"" do § 1º - B do art. 149 da Constituição Federal, com a redação do art. 1º da Proposta.",2019-10-01T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137999&p_cod_materia_f=137999&p_cod_sessao_votacao_i=6025&p_cod_sessao_votacao_f=6025
2137999,6026,senado,"Aposentadoria especial para o trabalhador em atividades exercidas com efetiva exposição a agentes nocivos químicos, físicos e biológicos.",2019-10-01T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137999&p_cod_materia_f=137999&p_cod_sessao_votacao_i=6026&p_cod_sessao_votacao_f=6026
2138734,6027,senado,"Escolha do Senhor Walter de Agra Júnior, para ser reconduzido ao cargo de Procurador-Chefe do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",2019-10-01T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=138734&p_cod_materia_f=138734&p_cod_sessao_votacao_i=6027&p_cod_sessao_votacao_f=6027
2137999,6028,senado,Abono salarial para empregados de baixa renda.,2019-10-01T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137999&p_cod_materia_f=137999&p_cod_sessao_votacao_i=6028&p_cod_sessao_votacao_f=6028
2138728,6029,senado,"Escolha da Senhora Lenisa Rodrigues Prado para exercer o cargo de Conselheira do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",2019-10-01T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=138728&p_cod_materia_f=138728&p_cod_sessao_votacao_i=6029&p_cod_sessao_votacao_f=6029
2138729,6030,senado,"Escolha do Senhor Alexandre Cordeiro Macedo, para ser reconduzido ao cargo de Superintendente-Geral do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",2019-10-02T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=138729&p_cod_materia_f=138729&p_cod_sessao_votacao_i=6030&p_cod_sessao_votacao_f=6030
2138732,6031,senado,"Escolha do Senhor Luiz Augusto Azevedo de Almeida Hoffmann para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",2019-10-02T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=138732&p_cod_materia_f=138732&p_cod_sessao_votacao_i=6031&p_cod_sessao_votacao_f=6031
2137999,6032,senado,Idade mínima para mulheres.,2019-10-02T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137999&p_cod_materia_f=137999&p_cod_sessao_votacao_i=6032&p_cod_sessao_votacao_f=6032
2137999,6033,senado,Pensão por morte.,2019-10-02T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137999&p_cod_materia_f=137999&p_cod_sessao_votacao_i=6033&p_cod_sessao_votacao_f=6033
2137999,6034,senado,Idade mínima para fins de aposentadoria especial decorrente do exercício de atividade com efetiva exposição a agentes nocivos à saúde.,2019-10-02T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137999&p_cod_materia_f=137999&p_cod_sessao_votacao_i=6034&p_cod_sessao_votacao_f=6034
2122909,6035,senado,"Altera o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte para instituir a sociedade de garantia solidária, e dá outras providências.",2019-10-09T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=122909&p_cod_materia_f=122909&p_cod_sessao_votacao_i=6035&p_cod_sessao_votacao_f=6035
2137305,6036,senado,Prorroga o prazo de vigência do regime especial de pagamento de precatórios previsto no art.101 do Ato das Disposições Constitucionais Transitórias e dá outras providências.,2019-10-09T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137305&p_cod_materia_f=137305&p_cod_sessao_votacao_i=6036&p_cod_sessao_votacao_f=6036
2138564,6037,senado,"Escolha do Senhor LUÍS ANTONIO BALDUINO CARNEIRO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Colômbia.",2019-10-09T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=138564&p_cod_materia_f=138564&p_cod_sessao_votacao_i=6037&p_cod_sessao_votacao_f=6037
2138202,6038,senado,"Indicação do Desembargador LUIZ FERNANDO TOMASI KEPPEN, para compor o Conselho Nacional de Justiça - CNJ, em vaga destinada ao Supremo Tribunal Federal.",2019-10-09T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=138202&p_cod_materia_f=138202&p_cod_sessao_votacao_i=6038&p_cod_sessao_votacao_f=6038
2137305,6039,senado,Prorroga o prazo de vigência do regime especial de pagamento de precatórios previsto no art.101 do Ato das Disposições Constitucionais Transitórias e dá outras providências.,2019-10-09T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137305&p_cod_materia_f=137305&p_cod_sessao_votacao_i=6039&p_cod_sessao_votacao_f=6039
2139277,6040,senado,"Estabelece critérios de distribuição dos valores arrecadados com os leilões dos volumes excedentes ao limite a que se refere o § 2º do art. 1º da Lei nº 12.276, de 2010, e dá outras providências.",2019-10-15T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=139277&p_cod_materia_f=139277&p_cod_sessao_votacao_i=6040&p_cod_sessao_votacao_f=6040
2138203,6041,senado,"Indicação do Juiz de Direito MÁRIO AUGUSTO FIGUEIREDO DE LACERDA GUERREIRO, para compor o Conselho Nacional de Justiça - CNJ, em vaga destinada ao Supremo Tribunal Federal.",2019-10-15T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=138203&p_cod_materia_f=138203&p_cod_sessao_votacao_i=6041&p_cod_sessao_votacao_f=6041
2139005,6042,senado,"Altera o art. 33 da Lei Complementar nº 87, de 1996 (Lei Kandir), para prorrogar os prazos previstos em relação à apropriação dos créditos do ICMS.",2019-10-16T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=139005&p_cod_materia_f=139005&p_cod_sessao_votacao_i=6042&p_cod_sessao_votacao_f=6042
2138567,6043,senado,"Escolha do Senhor Mauro Luiz Iecker Vieira, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Croácia.",2019-10-16T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=138567&p_cod_materia_f=138567&p_cod_sessao_votacao_i=6043&p_cod_sessao_votacao_f=6043
2138849,6044,senado,"Escolha do Senhor Carlos Ricardo Martins Ceglia, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Turquia.",2019-10-16T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=138849&p_cod_materia_f=138849&p_cod_sessao_votacao_i=6044&p_cod_sessao_votacao_f=6044
2137999,6045,senado,Revogação dos regimes de transição atuais.,2019-10-22T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137999&p_cod_materia_f=137999&p_cod_sessao_votacao_i=6045&p_cod_sessao_votacao_f=6045
2137999,6046,senado,"Modifica o sistema de previdência social, estabelece regras de transição, disposições transitórias, e dá outras providências. (PEC da Previdência).",2019-10-22T00:00:00Z,0,PEC da reforma da Previdência - 2º Turno,1,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137999&p_cod_materia_f=137999&p_cod_sessao_votacao_i=6046&p_cod_sessao_votacao_f=6046
2137999,6047,senado,Conversão de tempo especial em comum ao assegurado do RGPS que comprovar tempo de serviço por insalubridade.,2019-10-22T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137999&p_cod_materia_f=137999&p_cod_sessao_votacao_i=6047&p_cod_sessao_votacao_f=6047
2137999,6048,senado,"Aposentadoria especial para o trabalhador em atividades exercidas com efetiva exposição a agentes nocivos químicos, físicos e biológicos.",2019-10-23T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137999&p_cod_materia_f=137999&p_cod_sessao_votacao_i=6048&p_cod_sessao_votacao_f=6048
2139101,6049,senado,"Submete à apreciação do Senado Federal a escolha do Senhor Fábio Kanczuk, para exercer o cargo de Diretor do Banco Central do Brasil.",2019-10-29T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=139101&p_cod_materia_f=139101&p_cod_sessao_votacao_i=6049&p_cod_sessao_votacao_f=6049
