id_discurso,id_parlamentar_voz,casa,tipo,data,local,resumo,link
5314,25748,senado,Líder,2019-02-19,Senado Federal,"
      Expectativa com a apreciação pelo Congresso Nacional da proposta de reforma da Previdência e das propostas de combate à criminalidade e à corrupção. 
      Considerações sobre a tragédia ocorrida em Brumadinho/MG.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451040
5315,21173,senado,Pronunciamento,2019-02-07,Senado Federal,"
      Satisfação com a renovação política do Senado Federal e cumprimento aos Senadores que iniciaram seus mandatos na 56ª Legislatura. 
      Considerações quanto à aprovação da segunda universidade federal de Mato Grosso, em Rondonópolis. 
      Considerações sobre os problemas atuais do País. 
      Preocupação com o adiamento do projeto de implantação da Ferrovia de Integração do Centro-Oeste, devido a tragédia de Brumadinho.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/450678
5316,21173,senado,Pronunciamento,2020-02-10,Senado Federal,NA,http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/463673
5317,21173,senado,Pronunciamento,2020-02-06,Senado Federal,"
      Solidariedade à população do Estado de Minas Gerais, que enfrenta situação de emergência em 196 Municípios em decorrência da intensidade das chuvas na região. Reflexão sobre os desastres naturais no País. 
      Comentários sobre o Projeto de Lei nº 2.950, de 2019, de autoria deS. Exª.. 
      Registro do falecimento do Juiz de Direito aposentado Luiz Tarabini Machado. 
      Anúncio da presença do Presidente Bolsonaro no evento de inauguração da BR-163. Destaque ao ex-Governador do Mato Grosso, Dante de Oliveira que, se estivesse vivo, completaria 68 anos. 
      Opinião favorável a respeito da criação, pelo Governo Federal, do Conselho da Amazônia e da Força Nacional Ambiental.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/463657
5318,21173,senado,Pronunciamento,2020-02-04,Senado Federal,"
      Registro de agenda cumprida por S. Exa. com o Ministro de Minas e Energia. 
      Comentários sobre nota da Associação Brasileira das Indústrias de Suplementos Minerais acerca da decisão da Petrobras de hibernação da fábrica de ureia localizada em Araucária (PR).",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/463640
5319,21173,senado,Pronunciamento,2019-12-18,Senado Federal,"
      Retrospectiva do desempenho parlamentar de S. Exa. no exercício de 2019 em prol do Estado de Mato Grosso (MT).",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/463377
5320,21173,senado,Líder,2019-12-12,Senado Federal,"
      Celebração e agradecimentos pela publicação do ato que dá origem à implantação das cinco novas universidades federais do Brasil, com destaque para o Campus Universitário de Rondonópolis-MT.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/463126
5321,21173,senado,Pronunciamento,2019-12-10,Senado Federal,"
      Sessão de Premiações e Condecorações destinada à entrega da Comenda Zilda Arns.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/462843
5322,21173,senado,Pronunciamento,2019-12-05,Senado Federal,"
      Considerações sobre a segurança pública no Brasil e no Estado de Mato Grosso (MT). 
      Relato da destinação de recursos para o Estado de S. Exa. 
      Posicionamento contrário à Proposta de Emenda à Constituição (PEC) que prevê a extinção de Municípios.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/462613
5323,21173,senado,Pronunciamento,2019-11-28,Senado Federal,"
      Considerações sobre a prisão em segunda instância. 
      Destaque para a importância dos Parlamentares votarem os projetos propostos pela CPI de Brumadinho. 
      Comemoração pelo parecer do Tribunal de Contas da União pela prorrogação do contrato de concessão da Ferrovia Malha Paulista. 
      Manifestação de apoio à Senadora Juíza Selma. 
      Anúncio de apresentação de uma emenda à Proposta de Emenda à Constituição nº188, de 2019, que trata do pacto federativo e diminui o impacto orçamentário nos pequenos Municípios. Convite aos Prefeitos para comparecerem em encontro dos Municípios do Brasil.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/462247
5324,21173,senado,Pronunciamento,2019-11-25,Senado Federal,"
      Sessão Especial destinada a comemorar o Dia Internacional da Não-Violência Contra a Mulher.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/462060
5325,21173,senado,Pronunciamento,2019-11-22,Senado Federal,"
      Sessão Especial destinada a comemorar o Dia Nacional da Consciência Negra, do Zumbi dos Palmares e da Fundação Cultural Palmares.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/461840
5326,21173,senado,Pronunciamento,2019-11-19,Senado Federal,"
      Considerações a respeito da Rodovia BR-174, que liga Castanheira a Aripuanã, no Mato Grosso.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/462020
5327,21173,senado,Pronunciamento,2019-11-05,Senado Federal,"
      Solicitação aos Senadores apoio à aprovação do PL 1.615/2019, conhecido popularmante como Lei Amália Barros.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/460999
5328,21173,senado,Pela Ordem,2019-10-30,Senado Federal,"
      Comentário sobre o esforço de S. Exa., em conjunto com o Senador Jayme Campos, para a realização do projeto de recuperação, urbanização das margens do Rio Cuiabá, Estado de Mato Grosso.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/460598
5329,21173,senado,Pronunciamento,2019-10-24,Senado Federal,"
      Defesa de proposições legislativas de autoria de S. Exa. que visam proteger os segmentos mais vulneráveis da sociedade brasileira como crianças, adolescentes, idosos e pessoas com deficiência. 
      Comentários sobre recente pesquisa feita pela Confederação Nacional doTransporte - CNT, que demonstra a degradação das rodovias brasileiras. 
      Comemoração pelos 50 anos do Conselho Federal de Medicina Veterinária no Brasil.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/460558
5330,21173,senado,Pronunciamento,2019-10-17,Senado Federal,"
      Registro sobre o Dia do Professor. Homenagem à educadora Maria Ponce de Arruda Müller. 
      Satisfação com a aprovação, pelo Senado Federal, do projeto que trata da partilha da exploração do excedente do pré-sal.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/459932
5331,21173,senado,Comunicação Inadiável,2019-10-10,Senado Federal,"
      Exposição sobre a importância do Fórum Nacional para Expansão do Setor Logístico Portuário, realizado esta semana, em Brasília-DF.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/459794
5332,21173,senado,Pronunciamento,2019-10-10,Senado Federal,"
      Destaque para a realização do 1º Seminário de Desenvolvimento Regional e do 1º Festival de Pesca Esportiva, ambos na cidade de São Félix do Araguaia-MT. 
      Preocupação com a crise decorrente de reintegração de posse, executada na cidade de Aripuanã-MT. 
      Defesa do Projeto de Lei nº 888/2019, relatado por S. Exa., que restabelece o regime especial de tributação para incorporadoras e construtoras que desenvolvam projetos de habitação residencial no âmbito do Programa Minha Casa, Minha Vida .",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/459790
5333,21173,senado,Pronunciamento,2019-10-09,Senado Federal,"
      Registro acerca do Projeto de Lei da Câmara (PLC) nº 14/2019, sob a relatoria de S. Exa., que institui o Dia Nacional do Rodeio.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/459913
5334,21173,senado,Pronunciamento,2019-10-07,Senado Federal,"
      Destaque para a realização de investimentos e inauguração de obras nos Municípios matogrossenses de São Félix do Araguaia (MT) e Rondonópolis (MT). 
      Necessidade de conclusão de obras inacabadas para evitar o desperdício de recurso público. 
      Elogios ao Programa Apoclima por contribuir para o crescimento sustentável da cadeia produtiva no Estado do Mato Grosso (MT). 
      Manifestação sobre a importância de atrair investimentos em infraestrutura com o objetivo de modernizar a malha de transportes do País. 
      Alerta sobre a importância de se promover a regularização fundiária no Estado do Mato Grosso (MT).",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/458397
5335,21173,senado,Pronunciamento,2019-10-04,Senado Federal,"
      Comemoração pelos 241 anos do aniversário da cidade de Cáceres (MT) e pelos investimentos públicos que estão sendo feitos na cidade. 
      Registro do Dia Nacional da Micro e Pequena Empresa, celebrado em 5 de outubro. 
      Apoio à implantação do Banco de Desenvolvimento do Centro-Oeste. 
      Destaque à participação de S. Exa. em evento ocorrido denominado ""Cabotagem – Como o Brasil Vai Desenvolver a BR do Mar"". 
      Cumprimentos ao novo Procurador-Geral da República, Augusto Aras.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/458221
5336,21173,senado,Pronunciamento,2019-10-03,Senado Federal,"
      Preocupação com o rompimento da barragem de Nossa Senhora do Livramento, que fica a 45 km de Cuiabá (MT). 
      Apoio a projetos de lei que visam ao aperfeiçoamento da legislação de proteção e preservação dos animais.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/458204
5337,21173,senado,Pronunciamento,2019-10-02,Senado Federal,"
      Registro sobre reunião ocorrida em 01/10/2019, com a bancada Mato Grosso (MT), para tratar do orçamento, com destaque para a alocação de recursos nas áreas de segurança e saúde. 
      Discussão com a bancada de Mato Grosso (MT) sobre a solução do problema que vive a Santa Casa de Misericórdia de Rondonópolis, que possui dívida de mais de R$20 milhões. 
      Registro acerca da notícia sobre decisão do Ministro da Educação de criar cargos para nomeação nas novas universidades do Brasil, entre elas a segunda universidade federal de Mato Grosso (MT), com sede em Rondonópolis.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/458257
5338,21173,senado,Pela Ordem,2019-10-01,Senado Federal,"
      Registro da passagem do Dia do Idoso e do Dia do Vereador, comemorados em 1º de outubro. 
      Pesar pelo falecimento do Sr. Clodoaldo Alves, de Barra do Garças/MT. 
      Comentários sobre a participação de S. Exa. em reunião com o Ministro Paulo Guedes para tratar da economia brasileira.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/458866
5339,21173,senado,Pronunciamento,2019-09-25,Senado Federal,"
      Anúncio sobre a participação de S. Exa. em reunião com o Ministro da Educação, Abraham Weintraub, para tratar da implantação de novas universidades no País.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/458130
5340,21173,senado,Pronunciamento,2019-09-23,Senado Federal,"
      Considerações sobre audiência no MEC em que será discutida, dentre outros assuntos, a moratória que impede a criação de cursos de medicina por cinco anos no Brasil. 
      Reflexão sobre a situação da Santa Casa de Misericórdia de Rondonópolis (MT). 
      Registro de sessão solene na Assembleia Legislativa do Estado de Mato Grosso (MT) em comemoração aos 50 anos do Conselho Regional de Medicina Veterinária.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/457885
5341,21173,senado,Pronunciamento,2019-09-12,Senado Federal,"
      Sessão Especial destinada a comemorar o aniversário de Juscelino Kubitschek e aniversário do Memorial JK.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/457518
5342,21173,senado,Pronunciamento,2019-09-11,Senado Federal,"
      Registro do Dia do Médico Veterinário, comemorado em 9 de setembro.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/457740
5343,21173,senado,Pela Ordem,2019-08-27,Senado Federal,"
      Registro da realização da World Skills, Olimpíada Mundial de profissões técnicas, na qual o Brasil ficou em terceiro lugar.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/457046
5344,21173,senado,Pronunciamento,2019-08-22,Senado Federal,"
      Congratulações pela realização da Sessão Solene do Congresso Nacional com o objetivo de comemorar o Dia do Maçom. 
      Cobrança de priorização na conclusão das obras inacabadas no Brasil.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456697
5345,21173,senado,Pronunciamento,2019-08-21,Senado Federal,"
      Satisfação pela aprovação do Projeto de Lei nº 2.950, de 2019, na comissão de Meio Ambiente, de autoria de S. Exª. 
      Preocupação com a situação dos animais da região de Brumadinho após desastre na região devido ao rompimento de barragem.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456801
5346,21173,senado,Pronunciamento,2019-08-19,Senado Federal,"
      Manifestação sobre a visita de S.Exª a diversos municípios do Estado de Mato Grosso. 
      Contentamento com o recebimento por S. Exª da Comenda Barão de Mauá, indicaçãodo Ministério da Infraestrutura. 
      Defesa da reforma tributária. Expectativa de que investimentos em infraestrutura funcionem como alternativas para injeção de recursos na economia.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456630
5347,21173,senado,Fala,2019-08-16,Senado Federal,"
      Encerramento da Sessão Especial destinada a comemoração do Dia do Corretor de Imóveis.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456316
5348,21173,senado,Fala,2019-08-16,Senado Federal,"
      Sessão Especial destinada a comemoração do Dia do Corretor de Imóveis.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456314
5349,21173,senado,Pela Ordem,2019-08-07,Senado Federal,"
      Registro de convite aos senadores para que participem do IV Fórum Nacional do Comércio, a ser realizado nos dias 17 e 18 de setembro de 2019.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456502
5350,21173,senado,Fala,2019-07-17,Senado Federal,"
      Reflexão sobre mobilidade urbana e obras inacabadas no Estado de Mato Grosso (MT). 
      Expectativa acerca do novo presidente do BNDES.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455923
5351,21173,senado,Pronunciamento,2019-07-17,Senado Federal,"
      Registro do Dia de Proteção às Florestas, comemorado em 17/07/2019. 
      Expectativas com o protagonismo do Senado Federal, no segundo semestre do ano de 2019, com a apreciação das reformas da previdência e tributária na Casa. 
      Comentários sobre a Medida Provisória nº 882, de 2019, relatada por S.Exª. 
      Defesa da aprovação pela Comissão de Assuntos Sociais do Projeto de Lei nº 3.596, de 2019, de autoria de S. Exª., que inclui as despesas com cursos de graduação e pós-graduação no rol das isenções das contribuições previdenciárias das empresas. 
      Considerações em torno da atuação de S. Exª. na Frente Parlamentar de Infraestrutura e Logística do País. 
      Relato sobre agenda que será cumprida por S. Exª., no Estado de Mato Grosso (MT), durante o recesso parlamentar.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455919
5352,21173,senado,Pronunciamento,2019-07-16,Senado Federal,"
      Sessão Especial destinda a prestação do compromisso regimental e posse do Sr. José Wilson Siqueira Campos, primeiro Suplente do Senador Eduardo Gomes.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455861
5353,21173,senado,Pela Ordem,2019-07-15,Senado Federal,"
      Sessão Especial destinada a comemorar o Dia Nacional da Música e da Viola Caipira.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455821
5354,21173,senado,Pronunciamento,2019-07-15,Senado Federal,"
      Sessão Especial destinada a comemorar o Dia Nacional da Música e da Viola Caipira.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455814
5355,21173,senado,Pronunciamento,2019-07-15,Senado Federal,"
      Expectativa de uma reforma tributária justa com impactos positivos no cenário econômico.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455842
5356,21173,senado,Pela Ordem,2019-07-09,Senado Federal,"
      Registra o atendimento do Ministério da Saúde, através do Ministro Mandetta, à região sudeste de Mato 
      Grosso.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455455
5357,21173,senado,Pela Ordem,2019-07-02,Senado Federal,"
      Comemoração pelo Dia do Bombeiro Brasileiro.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455388
5358,21173,senado,Líder,2019-07-01,Senado Federal,"
      Anúncio de obras realizadas e em andamento em Cuiabá/MT, como o Real Parque de Cuiabá. 
      Registro da participação de S. Exª em audiência pública na CDH para debater projeto de lei que dispõe sobre a classificação da visão monocular como deficiência sensorial. 
      Relato do andamento dos trabalhos da CPI de Brumadinho. Defesa de projeto de lei de autoria de S. Exª que dispõe sobre normas gerais de proteção aos animais em situação de desastre.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455243
5359,21173,senado,Pronunciamento,2019-06-27,Senado Federal,"
      Reflexão sobre o Dia Nacional do Progresso, celebrado em 27 de junho. 
      Ponderação sobre a Política de Segurança Pública do Governo Federal. 
      Cobrança da infraestrutura habitacional e da regularização fundiária, que garantem a posse e titularidade de terras às famílias alocadas no campo. 
      Defesa da permanência do Benefício de Prestação Continuada na reforma da previdência.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454962
5360,21173,senado,Pronunciamento,2019-06-24,Senado Federal,"
      Alegria com o trabalho voluntário na revitalização de uma escola pública na cidade de Campo Novo dos Parecis-MT. 
      Defesa de uma maior integração entre escola e comunidade em benefício da educação. 
      Registro da presença de S. Exª na reinauguração da Casa de Saúde do Índio em Rondonópolis e na aldeia dos bororos na comunidade de Nova Jarudore-MT. Defesa de iniciativas que gerem de desenvolvimento e bem-estar aos povos indígenas.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454940
5361,21173,senado,Pronunciamento,2019-06-07,Senado Federal,"
      Satisfação pela visita do Presidente da República e comitiva ao Estado do Mato Grosso, no Dia Internacional do Meio Ambiente, para o lançamento de programa de recuperação de áreas de preservação no Rio Araguaia. 
      Considerações sobre diversas obras a serem realizadas na cidade de Barra do Garças (MT). 
      Importância da implementação do curso de medicina na Universidade Federal de Mato Grosso. 
      Manifestação a favor da conclusão da rodovia BR-158. 
      Comemoração pelos 46 anos de existência do time União Esporte Clube.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454570
5362,21173,senado,Pronunciamento,2019-06-06,Senado Federal,"
      Sessão Especial destinada a celebrar o Dia Mundial do Meio Ambiente.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454526
5363,21173,senado,Pronunciamento,2019-06-06,Senado Federal,"
      Comentário a respeito do Dia Internacional do Meio Ambiente e sobre o lançamento de um programa de governo para preservação de áreas ao longo do Rio Araguaia, Estado de Mato Grosso.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454542
5364,21173,senado,Pronunciamento,2019-06-03,Senado Federal,"
      Exposição em defesa da aprovação da Medida Provisória nº 871, de 2019. 
      Expectativas em torno da visita do Presidente Bolsonaro ao Estado de Mato Grosso para o lançamento de programa de revitalização do Rio Araguaia.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454356
5365,21173,senado,Pronunciamento,2019-05-23,Senado Federal,"
      Sessão Especial destinada a homenagear o trigésimo aniversário da criação de Palmas, capital do Estado do Tocantins.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454004
5366,21173,senado,Líder,2019-05-20,Senado Federal,"
      Comentários sobre o livro “O Rio Paraguai - Das Nascentes à Foz”, dos jornalistas José Hamilton Ribeiro e Eunice Ramos. 
      Elogio à atuação das forças armadas no amparo às populações ribeirinhas do Rio Paraguai. Considerações sobre a importância do Rio Paraguai para o Brasil e para a América do Sul. 
      Registro do aniversário do filho primogênito de S. Exª, João Antônio Fagundes Neto.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453774
5367,21173,senado,Pronunciamento,2019-05-17,Senado Federal,"
      Considerações a respeito do recente bloqueio orçamentário do Ministério da Educação (MEC). 
      Comentários sobre o Projeto de Lei nº 2.256/2019, que dispõe sobre normas gerais de segurança escolar, de autoria de S. Exª. 
      Alerta para os altos índices de evasão escolar no País. 
      Comentários sobre a importância da municipalização da merenda escolar. 
      Aplausos à homologação de projeto de revitalização a ser implementado em Barra do Garças (MT), bem como à outorga do aeroporto da cidade e à realização de diversos eventos na região.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453665
5368,21173,senado,Pronunciamento,2019-05-16,Senado Federal,"
      Defesa de maior justiça tributária, com maiores poderes aos Municípios, através da aprovação da PEC nº 73, de 2019, que estabelece a competência municipal para fiscalizar e legislar sobre o Imposto sobre a Propriedade Territorial Rural. 
      Posicionamento contrário ao contingenciamento de recursos para a área da educação. 
      Esclarecimentos sobre o relatório do Projeto de Lei de Diretrizes Orçamentárias, que estabelece correção pelo IPCA aos investimentos em saúde e educação. 
      Reflexão sobre as relações institucionais entre o Presidente da República e o Congresso Nacional.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453571
5369,21173,senado,Pronunciamento,2019-05-15,Senado Federal,"
      Celebração do aniversário de 152 anos da cidade de VárzeaGrande-MT. Considerações sobre as características socioeconômicas, geográficas e políticas da cidade. Destaque para a Ponte Sérgio Motta, que liga as cidades de Várzea Grande e Cuiabá. Leitura de parte do hino de Várzea Grande.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453645
5370,21173,senado,Pronunciamento,2019-05-10,Senado Federal,"
      Sessão Especial destinada a homenagear a Polícia Militar do Distrito Federal.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453453
5371,21173,senado,Pela Ordem,2019-05-07,Senado Federal,"
      Comentário à participação do Ministro da Educação Abraham na Comissão de Educação no Senado.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453318
5372,21173,senado,Pronunciamento,2019-05-07,Senado Federal,"
      Homenagem à Srª.  Maria Benedita Martins de Oliveira, mãe do ex-Governador de Mato Grosso, Dante de Oliveira, pelo seu aniversário de 98 anos.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453314
5373,21173,senado,Pela Ordem,2019-05-07,Senado Federal,"
      Registro de solidariedade às Forças Armadas, em especial ao General Eduardo Villas Bôas. 
      Defesa da aprovação da Proposta de Emenda à Constituição n° 57, de 2016 (PEC da Desburocratização).",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453293
5374,21173,senado,Fala,2019-04-25,Senado Federal,"
      Sessão Especial destinada a homenagear os povos indígenas em razão do transcurso do Dia do Índio.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453110
5375,21173,senado,Pronunciamento,2019-04-24,Senado Federal,"
      Homenagem pelo aniversário de fundação da Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA).
       
      Homengem pelo aniversário de fundação do Colégio Sagrado Coração de Jesus, da cidade de Rondonópolis, Mato Grosso.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452906
5376,21173,senado,Pronunciamento,2019-04-17,Senado Federal,"
      Lamento pelo falecimento do médico veterinário Jurandir Taborda Ribas. 
      Destaque pela aprovação da Proposta de Emenda a Constituição nº 34, de 2019, sobre o orçamento impositivo, e da nº 61, de 2015, sobre apresentação de emenda à Lei do Orçamento. 
      Apresentação de projeto de lei, de autoria de S. Exª, que estabelece novas regras de rateio dos royalties sobre a exploração e a produção de petróleo, gás natural e outros hidrocarbonetos fluídos. sob o regime de partilha da produção. 
      Importância da votação da Proposta de Emenda a Constituição nº 511, de 2018, que visa alterar a Lei Kandir. 
      Manifestação da necessidade de conclusão, pela Câmara dos Deputados, da deliberação sobre a Proposta de Emenda a Constituição nº 391, de 2017. 
      Elogios ao Ministro da Infraestrutura, Tarcisio de Freitas, pelo trabalho desempenhado.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452933
5377,21173,senado,Fala,2019-04-05,Congresso Nacional,"
      Sessão Solene destinada a homenagear os 300 anos de Cuiabá - MT.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452816
5378,21173,senado,Pronunciamento,2019-04-05,Congresso Nacional,"
      Sessão Solene destinada a homenagear os 300 anos de Cuiabá - MT.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452808
5379,21173,senado,Pronunciamento,2019-04-04,Senado Federal,"
      Comentários sobre a aprovação, no Senado Federal, da PEC nº 34, de 2019, que prevê que o Governo Federal seja obrigado a liberar a verba de emendas parlamentares de bancada para ações previstas no Orçamento. 
      Pedido de apoio para aprovação da PEC nº 61, de 2015, que autoriza a apresentação de emendas ao projeto de lei do orçamento anual diretamente ao Fundo de Participação dos Estados e do Distrito Federal e ao Fundo de Participação dos Municípios. 
      Menção à PEC nº 511, de 2018, que visa compensar adequadamente Estados e Municípios pela incidência do ICMS sobre exportações de bens primários e semielaborados. 
      Destaque à XXII Marcha em Defesa dos Municípios, agendada para os dias 8 a 12 de abril, em Brasília. 
      Convite aos parlamentares para estarem presentes na sessão solene do dia 5 de abril, para comemorar os 300 anos da cidade de Cuiabá (MT).",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452377
5380,21173,senado,Pronunciamento,2019-03-28,Senado Federal,"
      Comentários sobre a posse do novo presidente da Confederação Nacional do Transporte e sobre a importância da instituição para a melhoria da logística de transporte no País. 
      Satisfação pela realização de leilão de 1.577 km da Ferrovia Norte-Sul na Bolsa de Valores. Expectativa pela construção da Ferrovia de Integração do Centro-Oeste brasileiro - FICO. 
      Preocupação com o fechamento da Santa Casa de Misericórdia de Cuiabá-MT. 
      Elogio ao Presidente do Senado por comprometer-se a votar o orçamento impositivo das emendas coletivas.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452231
5381,21173,senado,Pela Ordem,2019-03-22,Senado Federal,"
      Homenagem ao dia internacional da água. 
      Comentário sobre o rompimento da barragem em Brumadinho (MG).",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451791
5382,21173,senado,Líder,2019-03-19,Senado Federal,"
      Comentários sobre a participação de S. Exª em reunião com o Presidente da CNA a fim de discutir temas relativos à agropecuária brasileira. 
      Comemoração pelo aniversário da cidade de Vila Bela da Santíssima Trindade-MT. 
      Destaque ao empenho de S. Exª em promover o desenvolvimento da infraestrutura no estado do Mato Grosso.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451675
5383,21173,senado,Pronunciamento,2019-03-19,Senado Federal,"
      Comentário ao Projeto de Lei nº 1615, de 2019, do Senador Rogério Carvalho, de coautoria de S. Exª, que dispõe sobre a classificação da visão monocular como deficiência sensorial do tipo visual.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451669
5384,21173,senado,Fala,2019-03-18,Senado Federal,"
      Encerramento da Sessão Especial destinada a comemorar os 110 anos da criação da Diretoria de Indústria Animal; os 36 anos da Academia Brasileira de Medicina Veterinária (Abramvet); os 99 anos da Sociedade Brasileira de Medicina Veterinária (SBMV) e homenagear a primeira mulher Médica Veterinária diplomada no Brasil, a Doutora Alzira de Souza, nos termos do Requerimento no20/2019, do Senador Wellington Fagundes e outros senadores.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451558
5385,21173,senado,Fala,2019-03-18,Senado Federal,"
      Abertura da Sessão Especial destinada a comemorar os 110 anos da criação da Diretoria de Indústria Animal; os 36 anos da Academia Brasileira de Medicina Veterinária (Abramvet); os 99 anos da Sociedade Brasileira de Medicina Veterinária (SBMV) e homenagear a primeira mulher Médica Veterinária diplomada no Brasil, a Doutora Alzira de Souza.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451548
5386,21173,senado,Pronunciamento,2019-03-14,Senado Federal,"
      Anúncio de viagem a ser feita por S. Exª à cidade de São Paulo a fim de participar de leilão de aeroportos brasileiros. 
      Destaques aos esforços de S. Exª para a melhoria da infraestrutura do País. 
      Defesa da PEC nº 39/2015, que determina a normatização de concessões e permissões de serviços públicos por lei complementar.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451332
5387,21173,senado,Pela Ordem,2019-03-14,Senado Federal,"
      Convite para a participação de sessão solene, a ser realizada em 18 de março de 2019, em homenagem aos 110 anos de criação da Diretoria da Indústria Animal no Brasil e aos 36 anos da Academia Brasileira de Medicina Veterinária.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451325
5388,21173,senado,Líder,2019-03-14,Senado Federal,"
      Sessão Especial destinada a comemorar os 98 anos do jornal Folha de São Paulo e a homenagear, in memoriam, o Diretor de Redação Otávio Frias.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451312
5389,21173,senado,Pronunciamento,2019-03-14,Senado Federal,"
      Comentário sobre o deslocamento do eixo dinâmico das iniciativas e dos investimentos em infraestrutura para o setor privado.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451435
