id_votacao,id_parlamentar_voz,voto
2256130-22,1204477,-1
2256130-22,1204478,-1
2256130-22,1204480,-1
2256130-22,1204481,-1
2256130-22,1204482,-1
2256130-22,1204483,-1
2256130-22,1204484,-1
2256130-22,1204485,-1
2256130-22,1204486,-1
2256130-22,1204487,-1
2256130-22,1204488,-1
2256130-22,1204489,-1
2256130-22,1204490,-1
2256130-22,1204491,-1
2256130-22,1204492,-1
2256130-22,1204494,-1
2256130-22,1204495,-1
2256130-22,1204496,-1
2256130-22,1204497,-1
2256130-22,1204498,-1
2256130-22,1204499,-1
2256130-22,1204500,-1
2256130-22,1204501,-1
2256130-22,1204502,-1
2256130-22,1204503,-1
2256130-22,1204504,-1
2256130-22,1204505,-1
2256130-22,1204506,-1
2256130-22,1204507,-1
2256130-22,1204508,-1
2256130-22,1204509,-1
2256130-22,1204510,-1
2256130-22,1204511,-1
2256130-22,1204512,-1
2256130-22,1204513,-1
2256130-22,1204514,-1
2256130-22,1204515,-1
2256130-22,1204516,-1
2256130-22,1204517,-1
2256130-22,1204518,-1
2256130-22,1204519,-1
2256130-22,1204520,-1
2256130-22,1204521,-1
2256130-22,1204522,-1
2256130-22,1204523,-1
2256130-22,1204524,-1
2256130-22,1204525,-1
2256130-22,1204526,-1
2256130-22,1204527,-1
2256130-22,1204528,-1
2256130-22,1204529,-1
2256130-22,1204530,-1
2256130-22,1204531,-1
2256130-22,1204532,-1
2256130-22,1204533,-1
2256130-22,1204534,-1
2256130-22,1204535,-1
2256130-22,1204536,-1
2256130-22,1204537,-1
2256130-22,1204538,-1
2256130-22,1204539,-1
2256130-22,1204540,-1
2256130-22,1204541,-1
2256130-22,1204542,-1
2256130-22,1204544,-1
2256130-22,1204545,1
2256130-22,1204546,-1
2256130-22,1204547,-1
2256130-22,1204548,-1
2256130-22,1204549,-1
2256130-22,1204550,-1
2256130-22,1204552,-1
2256130-22,1204553,-1
2256130-22,1204554,-1
2256130-22,1204555,-1
2256130-22,1204556,-1
2256130-22,1204557,-1
2256130-22,1204558,-1
2256130-22,1204559,-1
2256130-22,1204560,-1
2256130-22,1204561,-1
2256130-22,1204562,-1
2256130-22,1204563,-1
2256130-22,1204564,-1
2256130-22,1204565,-1
2256130-22,1204566,-1
2256130-22,1204567,-1
2256130-22,1204569,-1
2256130-22,1204570,-1
2256130-22,1204571,-1
2256130-22,1204572,-1
2256130-22,1204573,-1
2256130-22,1204575,-1
2256130-22,1204576,-1
2256130-22,1205476,-1
2256130-22,1205548,-1
2256130-22,1205863,-1
2256130-22,1206231,-1
2256130-22,1207176,-1
2256130-22,1209189,-1
2256130-22,1212749,-1
2256130-22,1213274,-1
2256130-22,1213679,-1
2256130-22,1213762,-1
2256130-37,162881,1
2256130-37,166179,1
2256130-37,166828,1
2256130-37,167138,1
2256130-37,168720,1
2256130-37,169871,1
2256130-37,172442,1
2256130-37,173433,1
2256130-37,173441,1
2256130-37,173460,1
2256130-37,173466,1
2256130-37,173482,1
2256130-37,173486,1
2256130-37,173531,1
2256130-37,173586,1
2256130-37,173604,1
2256130-37,173692,1
2256130-37,173696,1
2256130-37,173701,1
2256130-37,173772,-1
2256130-37,173788,-1
2256130-37,173801,1
2256130-37,173808,1
2256130-37,173943,1
2256130-37,174043,-1
2256130-37,174044,1
2256130-37,174052,-1
2256130-37,174057,1
2256130-37,174060,1
2256130-37,174075,1
2256130-37,174079,1
2256130-37,174090,1
2256130-37,174156,1
2256130-37,174158,1
2256130-37,174159,1
2256130-37,174160,1
2256130-37,174161,1
2256130-37,174200,-1
2256130-37,174262,1
2256130-37,174270,1
2256130-37,174273,1
2256130-37,174283,1
2256130-37,174299,1
2256130-37,174317,1
2256130-37,174352,1
2256130-37,174356,1
2256130-37,174366,1
2256130-37,174371,1
2256130-37,174376,1
2256130-37,174383,-1
2256130-37,174398,1
2256130-37,174400,1
2256130-37,174419,1
2256130-37,174439,1
2256130-37,174459,1
2256130-37,174467,1
2256130-37,174471,1
2256130-37,174478,1
2256130-37,174537,-1
2256130-37,174554,-1
2256130-37,174574,1
2256130-37,174585,-1
2256130-37,174646,3
2256130-37,174655,1
2256130-37,174693,1
2256130-37,174749,1
2256130-37,174784,1
2256130-37,174806,1
2256130-37,174848,1
2256130-37,175431,1
2256130-37,176874,1
2256130-37,181055,1
2256130-37,181297,1
2256130-37,190201,1
2256130-37,190842,1
2256130-37,192102,1
2256130-37,192346,-1
2256130-37,192699,-1
2256130-37,192776,1
2256130-37,193083,1
2256130-37,198057,1
2256130-37,1107283,1
2256130-37,1108338,1
2256130-37,1109429,1
2256130-37,1112437,1
2256130-37,1116379,1
2256130-37,1121948,1
2256130-37,1122158,-1
2256130-37,1122974,1
2256130-37,1128760,-1
2256130-37,1132504,1
2256130-37,1133439,1
2256130-37,1133810,1
2256130-37,1133968,1
2256130-37,1134812,1
2256130-37,1135054,-1
2256130-37,1136811,1
2256130-37,1137070,-1
2256130-37,1139285,1
2256130-37,1141335,1
2256130-37,1141391,1
2256130-37,1141398,1
2256130-37,1141401,1
2256130-37,1141405,-1
2256130-37,1141408,1
2256130-37,1141411,1
2256130-37,1141417,-1
2256130-37,1141421,1
2256130-37,1141422,1
2256130-37,1141427,1
2256130-37,1141431,-1
2256130-37,1141434,1
2256130-37,1141439,1
2256130-37,1141450,1
2256130-37,1141459,-1
2256130-37,1141464,1
2256130-37,1141470,1
2256130-37,1141488,1
2256130-37,1141508,1
2256130-37,1141513,1
2256130-37,1141516,1
2256130-37,1141518,1
2256130-37,1141523,1
2256130-37,1141531,1
2256130-37,1141553,1
2256130-37,1141555,1
2256130-37,1143084,1
2256130-37,1143632,1
2256130-37,1146307,1
2256130-37,1146788,1
2256130-37,1150418,1
2256130-37,1151208,1
2256130-37,1152605,1
2256130-37,1152610,1
2256130-37,1154178,1
2256130-37,1156190,1
2256130-37,1157130,1
2256130-37,1159237,1
2256130-37,1160508,1
2256130-37,1160510,1
2256130-37,1160511,1
2256130-37,1160512,1
2256130-37,1160518,1
2256130-37,1160527,1
2256130-37,1160528,-1
2256130-37,1160531,1
2256130-37,1160532,1
2256130-37,1160534,-1
2256130-37,1160535,1
2256130-37,1160538,1
2256130-37,1160541,1
2256130-37,1160545,1
2256130-37,1160552,1
2256130-37,1160553,1
2256130-37,1160556,1
2256130-37,1160558,-1
2256130-37,1160559,1
2256130-37,1160569,1
2256130-37,1160570,-1
2256130-37,1160575,1
2256130-37,1160587,1
2256130-37,1160588,1
2256130-37,1160589,1
2256130-37,1160591,-1
2256130-37,1160592,1
2256130-37,1160598,1
2256130-37,1160599,-1
2256130-37,1160600,3
2256130-37,1160601,1
2256130-37,1160604,1
2256130-37,1160610,1
2256130-37,1160632,1
2256130-37,1160635,1
2256130-37,1160639,1
2256130-37,1160640,1
2256130-37,1160641,1
2256130-37,1160642,-1
2256130-37,1160651,1
2256130-37,1160653,1
2256130-37,1160655,1
2256130-37,1160665,1
2256130-37,1160666,1
2256130-37,1160667,1
2256130-37,1160669,1
2256130-37,1160674,1
2256130-37,1160976,-1
2256130-37,1161550,1
2256130-37,1162332,-1
2256130-37,1164359,1
2256130-37,1164360,1
2256130-37,1166402,1
2256130-37,1171617,1
2256130-37,1171619,1
2256130-37,1171623,1
2256130-37,1177282,1
2256130-37,1178829,-1
2256130-37,1178830,1
2256130-37,1178831,1
2256130-37,1178832,1
2256130-37,1178833,1
2256130-37,1178835,1
2256130-37,1178836,1
2256130-37,1178839,1
2256130-37,1178842,3
2256130-37,1178843,-1
2256130-37,1178854,1
2256130-37,1178857,1
2256130-37,1178858,1
2256130-37,1178860,-1
2256130-37,1178861,1
2256130-37,1178863,1
2256130-37,1178866,1
2256130-37,1178871,1
2256130-37,1178873,1
2256130-37,1178874,1
2256130-37,1178876,1
2256130-37,1178879,1
2256130-37,1178881,-1
2256130-37,1178884,-1
2256130-37,1178886,3
2256130-37,1178889,1
2256130-37,1178895,1
2256130-37,1178896,-1
2256130-37,1178908,1
2256130-37,1178909,1
2256130-37,1178910,1
2256130-37,1178912,1
2256130-37,1178916,1
2256130-37,1178920,-1
2256130-37,1178921,-1
2256130-37,1178922,1
2256130-37,1178924,-1
2256130-37,1178925,1
2256130-37,1178927,1
2256130-37,1178928,-1
2256130-37,1178929,1
2256130-37,1178930,1
2256130-37,1178931,1
2256130-37,1178933,1
2256130-37,1178939,1
2256130-37,1178945,1
2256130-37,1178947,1
2256130-37,1178948,1
2256130-37,1178951,1
2256130-37,1178952,1
2256130-37,1178953,1
2256130-37,1178954,1
2256130-37,1178956,1
2256130-37,1178959,1
2256130-37,1178961,1
2256130-37,1178962,1
2256130-37,1178964,1
2256130-37,1178966,1
2256130-37,1178969,1
2256130-37,1178970,1
2256130-37,1178972,1
2256130-37,1178975,1
2256130-37,1178977,-1
2256130-37,1178981,1
2256130-37,1178983,-1
2256130-37,1178985,-1
2256130-37,1178986,1
2256130-37,1178987,1
2256130-37,1178990,1
2256130-37,1178992,1
2256130-37,1178993,-1
2256130-37,1178994,1
2256130-37,1178996,1
2256130-37,1178997,1
2256130-37,1179001,1
2256130-37,1179587,-1
2256130-37,1191923,1
2256130-37,1193726,-1
2256130-37,1194260,-1
2256130-37,1196358,1
2256130-37,1198197,1
2256130-37,1198783,1
2256130-37,1204351,-1
2256130-37,1204352,1
2256130-37,1204353,1
2256130-37,1204354,-1
2256130-37,1204355,1
2256130-37,1204356,1
2256130-37,1204357,1
2256130-37,1204358,1
2256130-37,1204359,1
2256130-37,1204360,1
2256130-37,1204361,1
2256130-37,1204362,1
2256130-37,1204363,1
2256130-37,1204364,1
2256130-37,1204365,1
2256130-37,1204366,1
2256130-37,1204367,-1
2256130-37,1204368,1
2256130-37,1204369,1
2256130-37,1204370,1
2256130-37,1204371,1
2256130-37,1204372,1
2256130-37,1204373,1
2256130-37,1204374,-1
2256130-37,1204375,1
2256130-37,1204376,-1
2256130-37,1204377,1
2256130-37,1204378,1
2256130-37,1204379,1
2256130-37,1204381,1
2256130-37,1204382,1
2256130-37,1204383,1
2256130-37,1204384,1
2256130-37,1204385,-1
2256130-37,1204386,1
2256130-37,1204387,1
2256130-37,1204388,1
2256130-37,1204389,1
2256130-37,1204390,1
2256130-37,1204391,1
2256130-37,1204392,1
2256130-37,1204393,1
2256130-37,1204394,1
2256130-37,1204395,-1
2256130-37,1204396,1
2256130-37,1204397,-1
2256130-37,1204398,1
2256130-37,1204399,1
2256130-37,1204400,-1
2256130-37,1204403,1
2256130-37,1204404,1
2256130-37,1204405,1
2256130-37,1204406,1
2256130-37,1204407,1
2256130-37,1204408,1
2256130-37,1204409,1
2256130-37,1204410,1
2256130-37,1204411,-1
2256130-37,1204412,1
2256130-37,1204413,-1
2256130-37,1204414,1
2256130-37,1204415,1
2256130-37,1204416,-1
2256130-37,1204418,1
2256130-37,1204419,-1
2256130-37,1204420,1
2256130-37,1204422,1
2256130-37,1204423,-1
2256130-37,1204425,1
2256130-37,1204426,1
2256130-37,1204427,-1
2256130-37,1204428,1
2256130-37,1204429,1
2256130-37,1204430,1
2256130-37,1204431,1
2256130-37,1204432,1
2256130-37,1204433,1
2256130-37,1204434,1
2256130-37,1204435,1
2256130-37,1204436,-1
2256130-37,1204437,1
2256130-37,1204438,-1
2256130-37,1204439,1
2256130-37,1204440,1
2256130-37,1204441,-1
2256130-37,1204442,1
2256130-37,1204444,-1
2256130-37,1204446,1
2256130-37,1204447,1
2256130-37,1204448,-1
2256130-37,1204449,1
2256130-37,1204450,1
2256130-37,1204451,1
2256130-37,1204452,-1
2256130-37,1204453,1
2256130-37,1204454,-1
2256130-37,1204455,-1
2256130-37,1204456,1
2256130-37,1204457,1
2256130-37,1204458,-1
2256130-37,1204459,1
2256130-37,1204460,-1
2256130-37,1204461,1
2256130-37,1204462,-1
2256130-37,1204463,1
2256130-37,1204465,1
2256130-37,1204466,1
2256130-37,1204467,1
2256130-37,1204468,1
2256130-37,1204469,1
2256130-37,1204471,1
2256130-37,1204472,-1
2256130-37,1204473,-1
2256130-37,1204474,1
2256130-37,1204475,1
2256130-37,1204476,1
2256130-37,1204477,1
2256130-37,1204478,1
2256130-37,1204480,1
2256130-37,1204481,-1
2256130-37,1204482,-1
2256130-37,1204483,1
2256130-37,1204484,1
2256130-37,1204485,-1
2256130-37,1204486,1
2256130-37,1204487,1
2256130-37,1204488,1
2256130-37,1204489,1
2256130-37,1204490,1
2256130-37,1204491,1
2256130-37,1204492,1
2256130-37,1204494,-1
2256130-37,1204495,1
2256130-37,1204496,1
2256130-37,1204497,1
2256130-37,1204498,1
2256130-37,1204499,1
2256130-37,1204500,1
2256130-37,1204501,1
2256130-37,1204502,1
2256130-37,1204503,1
2256130-37,1204505,1
2256130-37,1204506,1
2256130-37,1204507,-1
2256130-37,1204508,1
2256130-37,1204509,1
2256130-37,1204510,1
2256130-37,1204511,1
2256130-37,1204512,1
2256130-37,1204513,-1
2256130-37,1204514,1
2256130-37,1204515,1
2256130-37,1204516,1
2256130-37,1204517,-1
2256130-37,1204519,1
2256130-37,1204520,-1
2256130-37,1204521,1
2256130-37,1204522,1
2256130-37,1204523,1
2256130-37,1204524,1
2256130-37,1204525,1
2256130-37,1204526,-1
2256130-37,1204527,1
2256130-37,1204528,1
2256130-37,1204529,1
2256130-37,1204530,1
2256130-37,1204531,1
2256130-37,1204532,1
2256130-37,1204533,1
2256130-37,1204534,1
2256130-37,1204535,1
2256130-37,1204536,1
2256130-37,1204537,1
2256130-37,1204538,1
2256130-37,1204539,1
2256130-37,1204540,1
2256130-37,1204541,1
2256130-37,1204542,1
2256130-37,1204544,1
2256130-37,1204545,-1
2256130-37,1204546,1
2256130-37,1204547,1
2256130-37,1204548,1
2256130-37,1204549,1
2256130-37,1204551,1
2256130-37,1204552,1
2256130-37,1204553,1
2256130-37,1204554,-1
2256130-37,1204555,1
2256130-37,1204556,-1
2256130-37,1204557,1
2256130-37,1204558,1
2256130-37,1204559,1
2256130-37,1204560,-1
2256130-37,1204561,1
2256130-37,1204562,1
2256130-37,1204564,1
2256130-37,1204565,1
2256130-37,1204566,1
2256130-37,1204567,-1
2256130-37,1204569,1
2256130-37,1204570,-1
2256130-37,1204571,-1
2256130-37,1204572,1
2256130-37,1204573,1
2256130-37,1204575,1
2256130-37,1204576,1
2256130-37,1205476,1
2256130-37,1205548,1
2256130-37,1205550,1
2256130-37,1205863,1
2256130-37,1206231,1
2256130-37,1207176,1
2256130-37,1207309,1
2256130-37,1209189,1
2256130-37,1212749,-1
2256130-37,1213274,1
2256130-37,1213679,1
2256130-37,1213762,1
2256130-40,162881,1
2256130-40,166179,-1
2256130-40,166828,-1
2256130-40,167138,-1
2256130-40,168720,-1
2256130-40,169871,1
2256130-40,172442,1
2256130-40,173433,-1
2256130-40,173441,-1
2256130-40,173460,1
2256130-40,173466,-1
2256130-40,173482,-1
2256130-40,173486,-1
2256130-40,173531,1
2256130-40,173586,1
2256130-40,173604,-1
2256130-40,173696,-1
2256130-40,173701,-1
2256130-40,173788,-1
2256130-40,173801,-1
2256130-40,173808,-1
2256130-40,173943,-1
2256130-40,174044,-1
2256130-40,174052,-1
2256130-40,174057,-1
2256130-40,174060,-1
2256130-40,174075,-1
2256130-40,174079,-1
2256130-40,174090,-1
2256130-40,174156,-1
2256130-40,174158,-1
2256130-40,174159,-1
2256130-40,174160,-1
2256130-40,174161,-1
2256130-40,174200,-1
2256130-40,174262,-1
2256130-40,174273,1
2256130-40,174283,-1
2256130-40,174299,-1
2256130-40,174352,-1
2256130-40,174356,-1
2256130-40,174366,-1
2256130-40,174376,-1
2256130-40,174383,-1
2256130-40,174398,-1
2256130-40,174400,-1
2256130-40,174459,-1
2256130-40,174467,-1
2256130-40,174471,-1
2256130-40,174478,-1
2256130-40,174537,-1
2256130-40,174554,-1
2256130-40,174574,-1
2256130-40,174646,-1
2256130-40,174655,-1
2256130-40,174749,-1
2256130-40,174784,1
2256130-40,174806,-1
2256130-40,174848,-1
2256130-40,175431,-1
2256130-40,176874,1
2256130-40,181055,-1
2256130-40,181297,-1
2256130-40,190201,-1
2256130-40,190842,-1
2256130-40,192346,-1
2256130-40,192699,-1
2256130-40,193083,-1
2256130-40,198057,-1
2256130-40,1107283,-1
2256130-40,1108338,-1
2256130-40,1109429,-1
2256130-40,1112437,-1
2256130-40,1116379,-1
2256130-40,1121948,-1
2256130-40,1122158,-1
2256130-40,1122974,-1
2256130-40,1128760,-1
2256130-40,1132504,-1
2256130-40,1133439,-1
2256130-40,1133810,-1
2256130-40,1133968,-1
2256130-40,1134812,1
2256130-40,1135054,-1
2256130-40,1136811,-1
2256130-40,1137070,-1
2256130-40,1139285,1
2256130-40,1141335,-1
2256130-40,1141391,-1
2256130-40,1141398,1
2256130-40,1141401,-1
2256130-40,1141405,-1
2256130-40,1141411,-1
2256130-40,1141417,-1
2256130-40,1141421,-1
2256130-40,1141422,-1
2256130-40,1141427,-1
2256130-40,1141431,-1
2256130-40,1141434,-1
2256130-40,1141439,-1
2256130-40,1141450,-1
2256130-40,1141458,-1
2256130-40,1141459,-1
2256130-40,1141464,-1
2256130-40,1141470,-1
2256130-40,1141488,-1
2256130-40,1141508,1
2256130-40,1141513,-1
2256130-40,1141516,-1
2256130-40,1141523,1
2256130-40,1141531,-1
2256130-40,1141553,-1
2256130-40,1141555,-1
2256130-40,1143084,-1
2256130-40,1143632,-1
2256130-40,1146307,-1
2256130-40,1146788,-1
2256130-40,1150418,-1
2256130-40,1151208,-1
2256130-40,1152605,1
2256130-40,1152610,-1
2256130-40,1154178,-1
2256130-40,1156190,1
2256130-40,1157130,-1
2256130-40,1159237,-1
2256130-40,1160508,-1
2256130-40,1160510,-1
2256130-40,1160511,1
2256130-40,1160512,-1
2256130-40,1160518,-1
2256130-40,1160527,-1
2256130-40,1160528,-1
2256130-40,1160531,-1
2256130-40,1160532,-1
2256130-40,1160534,-1
2256130-40,1160535,-1
2256130-40,1160538,-1
2256130-40,1160541,-1
2256130-40,1160545,-1
2256130-40,1160553,-1
2256130-40,1160556,-1
2256130-40,1160558,-1
2256130-40,1160559,-1
2256130-40,1160569,-1
2256130-40,1160570,-1
2256130-40,1160575,-1
2256130-40,1160587,-1
2256130-40,1160588,-1
2256130-40,1160589,1
2256130-40,1160592,-1
2256130-40,1160598,-1
2256130-40,1160599,-1
2256130-40,1160600,-1
2256130-40,1160601,-1
2256130-40,1160604,-1
2256130-40,1160610,-1
2256130-40,1160619,-1
2256130-40,1160635,-1
2256130-40,1160639,-1
2256130-40,1160641,-1
2256130-40,1160642,-1
2256130-40,1160645,-1
2256130-40,1160651,1
2256130-40,1160653,-1
2256130-40,1160655,-1
2256130-40,1160665,-1
2256130-40,1160667,-1
2256130-40,1160669,-1
2256130-40,1160673,-1
2256130-40,1160674,-1
2256130-40,1160758,-1
2256130-40,1160976,-1
2256130-40,1161550,1
2256130-40,1162332,-1
2256130-40,1164359,1
2256130-40,1164360,1
2256130-40,1166402,-1
2256130-40,1171617,-1
2256130-40,1171619,-1
2256130-40,1171623,-1
2256130-40,1177282,-1
2256130-40,1178829,-1
2256130-40,1178830,-1
2256130-40,1178832,1
2256130-40,1178833,-1
2256130-40,1178835,-1
2256130-40,1178836,-1
2256130-40,1178839,-1
2256130-40,1178843,-1
2256130-40,1178854,-1
2256130-40,1178857,-1
2256130-40,1178858,-1
2256130-40,1178860,-1
2256130-40,1178861,-1
2256130-40,1178863,-1
2256130-40,1178871,-1
2256130-40,1178873,-1
2256130-40,1178874,-1
2256130-40,1178876,-1
2256130-40,1178879,-1
2256130-40,1178881,-1
2256130-40,1178884,-1
2256130-40,1178886,-1
2256130-40,1178889,-1
2256130-40,1178895,-1
2256130-40,1178896,-1
2256130-40,1178908,-1
2256130-40,1178909,-1
2256130-40,1178912,-1
2256130-40,1178916,-1
2256130-40,1178920,-1
2256130-40,1178921,-1
2256130-40,1178922,1
2256130-40,1178924,-1
2256130-40,1178925,-1
2256130-40,1178927,1
2256130-40,1178928,-1
2256130-40,1178930,-1
2256130-40,1178931,1
2256130-40,1178933,-1
2256130-40,1178945,-1
2256130-40,1178947,-1
2256130-40,1178948,-1
2256130-40,1178951,1
2256130-40,1178952,-1
2256130-40,1178953,-1
2256130-40,1178956,-1
2256130-40,1178959,-1
2256130-40,1178961,-1
2256130-40,1178962,-1
2256130-40,1178964,1
2256130-40,1178966,-1
2256130-40,1178970,-1
2256130-40,1178972,-1
2256130-40,1178975,-1
2256130-40,1178977,-1
2256130-40,1178981,-1
2256130-40,1178983,-1
2256130-40,1178985,-1
2256130-40,1178986,-1
2256130-40,1178987,-1
2256130-40,1178990,-1
2256130-40,1178992,-1
2256130-40,1178993,-1
2256130-40,1178994,-1
2256130-40,1178996,-1
2256130-40,1178997,-1
2256130-40,1179001,-1
2256130-40,1179587,-1
2256130-40,1191923,-1
2256130-40,1193726,-1
2256130-40,1194260,-1
2256130-40,1196358,-1
2256130-40,1198197,-1
2256130-40,1198783,-1
2256130-40,1204351,-1
2256130-40,1204352,1
2256130-40,1204353,-1
2256130-40,1204355,-1
2256130-40,1204356,-1
2256130-40,1204357,-1
2256130-40,1204358,-1
2256130-40,1204359,1
2256130-40,1204360,-1
2256130-40,1204361,-1
2256130-40,1204362,-1
2256130-40,1204363,-1
2256130-40,1204364,-1
2256130-40,1204365,1
2256130-40,1204366,1
2256130-40,1204367,-1
2256130-40,1204368,-1
2256130-40,1204369,-1
2256130-40,1204370,-1
2256130-40,1204371,1
2256130-40,1204372,-1
2256130-40,1204373,1
2256130-40,1204375,-1
2256130-40,1204376,-1
2256130-40,1204377,1
2256130-40,1204378,-1
2256130-40,1204379,-1
2256130-40,1204381,-1
2256130-40,1204382,-1
2256130-40,1204383,1
2256130-40,1204384,-1
2256130-40,1204385,-1
2256130-40,1204386,-1
2256130-40,1204387,1
2256130-40,1204388,1
2256130-40,1204389,1
2256130-40,1204390,-1
2256130-40,1204391,-1
2256130-40,1204393,-1
2256130-40,1204394,1
2256130-40,1204395,-1
2256130-40,1204396,-1
2256130-40,1204397,-1
2256130-40,1204398,-1
2256130-40,1204399,-1
2256130-40,1204400,-1
2256130-40,1204403,-1
2256130-40,1204404,1
2256130-40,1204405,1
2256130-40,1204406,-1
2256130-40,1204407,1
2256130-40,1204408,-1
2256130-40,1204409,1
2256130-40,1204410,-1
2256130-40,1204411,-1
2256130-40,1204412,-1
2256130-40,1204413,-1
2256130-40,1204414,-1
2256130-40,1204415,-1
2256130-40,1204416,-1
2256130-40,1204419,1
2256130-40,1204420,-1
2256130-40,1204422,-1
2256130-40,1204423,-1
2256130-40,1204425,-1
2256130-40,1204426,-1
2256130-40,1204427,-1
2256130-40,1204428,-1
2256130-40,1204429,-1
2256130-40,1204430,-1
2256130-40,1204431,-1
2256130-40,1204432,-1
2256130-40,1204433,1
2256130-40,1204434,-1
2256130-40,1204435,-1
2256130-40,1204436,-1
2256130-40,1204437,-1
2256130-40,1204438,-1
2256130-40,1204439,-1
2256130-40,1204440,-1
2256130-40,1204442,-1
2256130-40,1204444,-1
2256130-40,1204446,-1
2256130-40,1204447,-1
2256130-40,1204448,-1
2256130-40,1204449,-1
2256130-40,1204450,-1
2256130-40,1204451,3
2256130-40,1204452,-1
2256130-40,1204453,-1
2256130-40,1204454,-1
2256130-40,1204456,-1
2256130-40,1204457,-1
2256130-40,1204458,-1
2256130-40,1204459,-1
2256130-40,1204461,1
2256130-40,1204462,-1
2256130-40,1204465,-1
2256130-40,1204466,-1
2256130-40,1204467,-1
2256130-40,1204468,1
2256130-40,1204469,-1
2256130-40,1204471,-1
2256130-40,1204472,-1
2256130-40,1204473,-1
2256130-40,1204474,-1
2256130-40,1204475,-1
2256130-40,1204476,-1
2256130-40,1204477,-1
2256130-40,1204478,-1
2256130-40,1204480,-1
2256130-40,1204481,-1
2256130-40,1204483,1
2256130-40,1204484,-1
2256130-40,1204485,-1
2256130-40,1204486,-1
2256130-40,1204487,-1
2256130-40,1204488,1
2256130-40,1204489,-1
2256130-40,1204490,-1
2256130-40,1204491,-1
2256130-40,1204492,-1
2256130-40,1204494,-1
2256130-40,1204495,-1
2256130-40,1204496,-1
2256130-40,1204497,1
2256130-40,1204498,-1
2256130-40,1204499,1
2256130-40,1204500,-1
2256130-40,1204501,-1
2256130-40,1204503,-1
2256130-40,1204504,-1
